name,출전
高南里,호구총수
高南面,호구총수
高原,군현역원·역지사지LV3
高古介,역지사지LV3
高古介坊,호구총수
高呑里,호구총수
高坦,군현역원
高坪洞,호구총수
高垈巖里,호구총수
高垈里,호구총수
高城,군현역원·역지사지LV3
高城山,여지도서
高城洞,호구총수
高城津,여지도서
高城浦,여지도서
高城里,호구총수
高基里,호구총수
高塘江,여지도서
高塘里,호구총수
高墻村,호구총수
高士亭,호구총수
高士巖里,호구총수
高士洞,호구총수
高士里,호구총수
高壯朴,역지사지LV3
高多寶里,호구총수
高多山,신증동국여지승람
高大,역지사지LV3
高夫海里,호구총수
高夫陸里,호구총수
高守里,호구총수
高安,역지사지LV3·특수구역
高安部曲,특수구역
高安里,호구총수
高安面,호구총수
高寺,역지사지LV3
高寺坊,호구총수
高寺里,호구총수
高尺山里,호구총수
高尺洞,호구총수
高尺里,호구총수
高山,군현역원·신증동국여지승람·여지도서·역지사지LV3·호구총수
高山坊,호구총수
高山川,신증동국여지승람
高山後里,호구총수
高山村,호구총수
高山洞,호구총수
高山洞里,호구총수
高山社,호구총수
高山里,역지사지LV3·호구총수
高山里坊,호구총수
高山里鎭,호구총수
高山閭,호구총수
高山院,군현역원
高山面,호구총수
高岑,군현역원
高岩,역지사지LV3
高峙里,호구총수
高峯里,호구총수
高峴,역지사지LV3
高峴里,호구총수
高島里,호구총수
高嶺,역지사지LV3
高嶺山,신증동국여지승람·여지도서
高嶺社,호구총수
高嶺里,호구총수
高巒,여지도서
高巒里,호구총수
高巖,역지사지LV3
高巖山,여지도서
高巖德里,호구총수
高巖村,호구총수
高巖里,호구총수
高巖面,호구총수
高巘山,여지도서
高川里,호구총수
高州,군현역원
高巨里,호구총수
高平,군현역원
高德山,여지도서
高德里,호구총수
高才里,호구총수
高揷,역지사지LV3
高揷面,호구총수
高敞,군현역원·역지사지LV3
高新村,호구총수
高方里,호구총수
高日里,호구총수
高昌洞里,호구총수
高昌里,호구총수
高明洞,호구총수
高木亭,호구총수
高村,역지사지LV3
高村里,호구총수
高林,특수구역
高林山,신증동국여지승람
高林洞內,호구총수
高林部曲,특수구역
高枝亭里,호구총수
高梯,역지사지LV3
高棧里,호구총수
高標里,호구총수
高樹洞里,호구총수
高樹里,호구총수
高橋,호구총수
高橋川,여지도서
高殘里,호구총수
高毛嶺,여지도서
高泉,역지사지LV3
高泉坊,호구총수
高法峴,여지도서
高洞里,호구총수
高海浪,여지도서
高淵,호구총수
高滿,역지사지LV3
高滿堂里,호구총수
高滿社,호구총수
高牙,역지사지LV3
高牙部曲,특수구역
高甘里,호구총수
高田,호구총수
高田浦,신증동국여지승람
高甲里,호구총수
高畓里,호구총수
高登里,호구총수
高的,호구총수
高益里,호구총수
高盖里,호구총수
高盞里,호구총수
高眠里,호구총수
高硯里,호구총수
高秋洞里,호구총수
高秋院里,호구총수
高端,군현역원
高等村處,특수구역
高節,역지사지LV3
高節村,호구총수
高節洞,호구총수
高節里,호구총수
高羅洞里,호구총수
高羅院,군현역원
高羅院川,신증동국여지승람
高自川里,호구총수
高興,군현역원·역지사지LV3
高興廢縣,특수구역
高色里,호구총수
高草川里,호구총수
高葛里,호구총수
高薍台,역지사지LV3
高蘭台,역지사지LV3
高蘭苔,역지사지LV3
高蘭苔面,호구총수
高谷,역지사지LV3
高谷坊,호구총수
高谷部曲,특수구역
高谷里,호구총수
高車洞內,호구총수
高道,역지사지LV3
高道寺里,호구총수
高道島,신증동국여지승람
高道巖里,호구총수
高道田里,호구총수
高達山,여지도서
高達洞,호구총수
高遷,역지사지LV3
高郞岐川,여지도서
高都岩,역지사지LV3
高都巖,역지사지LV3
高里,역지사지LV3
高里面,호구총수
高陽,군현역원
高陽村,호구총수
高陽洞,호구총수
高陽浦里,호구총수
高陽里,호구총수
高隱峙里,호구총수
高雅,특수구역
高靈,군현역원·역지사지LV3
高靈山,여지도서
高靑里,호구총수
高靜山,여지도서
高非,호구총수
高頂山,여지도서
高頓峙,여지도서
高頭山里,호구총수
高飛淵里,호구총수
高駕池,역지사지LV3
高駕池面,호구총수
高鶴,세종실록지리지
高麗大里,호구총수
高麗山,여지도서
高麗川,여지도서
高齋洞里,호구총수
鬱介村,호구총수
鬱谷里,호구총수
鬱陵,역지사지LV3
鬱陵島,신증동국여지승람
魚上川,역지사지LV3
魚呑,역지사지LV3
魚呑面,호구총수
魚在洞里,호구총수
魚城里,호구총수
魚尾洞,호구총수
魚川,군현역원·여지도서·역지사지LV3
魚川坊,호구총수
魚川面,호구총수
魚得里,호구총수
魚得雲,호구총수
魚得雲里,호구총수
魚慮上,역지사지LV3
魚慮下,역지사지LV3
魚成浦,신증동국여지승람
魚抱山里,호구총수
魚林里,호구총수
魚樑里,호구총수
魚水山,여지도서
魚波里,호구총수
魚游池里,호구총수
魚游澗川,여지도서
魚游澗鎭里,호구총수
魚登山,여지도서
魚登浦,여지도서
魚目里,호구총수
魚破里,호구총수
魚禮鄕,특수구역
魚禮鄕浦,여지도서
魚積山里,호구총수
魚肥川,여지도서
魚肥洞,호구총수
魚臺槐,호구총수
魚蘆,역지사지LV3
魚蘆坊,호구총수
魚許乃里,호구총수
魚谷里,호구총수
魚里,호구총수
魚隱川里,호구총수
魚隱洞,호구총수
魚隱洞里,호구총수
魚雲仇味里,호구총수
魚雲洞,역지사지LV3
魚雲洞川,여지도서
魚雲洞社,호구총수
魚雲里,호구총수
魚面,역지사지LV3
魚面社,호구총수
魚頭里,호구총수
魚龍,역지사지LV3·호구총수
魚龍島,호구총수
魚龍洞,호구총수
魚龍浦,여지도서
魚龍浦里,호구총수
魚龍里,호구총수
魯佐,역지사지LV3
魯佐里,역지사지LV3
魯佐里面,호구총수
魯城,역지사지LV3
魯山,호구총수
魯川里,호구총수
魯巷村,호구총수
魯日里,호구총수
魯曾里,호구총수
魯洞里,호구총수
魯淵里,호구총수
魯溪里,호구총수
魯玻里,호구총수
魯皮,호구총수
魯谷,호구총수
魯谷里,호구총수
魯里,호구총수
魴魚仇味里,호구총수
魴魚津,신증동국여지승람·여지도서·호구총수
魴魚津里,호구총수
鮎巖川,여지도서
鮎巖里,호구총수
鮑作島,여지도서·호구총수
鮑村,호구총수
鮑村里,호구총수
鮑里,호구총수
鯉埋淵,여지도서
鯉城里,호구총수
鯉巖里,호구총수
鯉放浦里,호구총수
鯉池里,호구총수
鯉潭洞里,호구총수
鯉魚淵里,호구총수
鯨井里,호구총수
鯨仇味里,호구총수
鯨內閭,호구총수
鯨山,호구총수
鯨巖里,호구총수
鯨水里,호구총수
鯨汀,여지도서
鰲坪里,호구총수
鰲山,세종실록지리지·신증동국여지승람·여지도서·역지사지LV3·호구총수
鰲山初里,호구총수
鰲山村,호구총수
鰲山田里,호구총수
鰲山里,호구총수
鰲山閭,호구총수
鰲巖里,호구총수
鰲川,역지사지LV3
鰲村里,호구총수
鰲西,군현역원
鰲項里,호구총수
鰲頭山,여지도서
鰲頭里,호구총수
鱗潭部曲,특수구역
鱸魚里,호구총수
鳥三巖里,호구총수
鳥三洞,호구총수
鳥乃谷里,호구총수
鳥之田,호구총수
鳥分里,호구총수
鳥加里,호구총수
鳥原,군현역원
鳥坊里,호구총수
鳥城,역지사지LV3
鳥城院,군현역원
鳥壤里,호구총수
鳥山里,호구총수
鳥峙村,호구총수
鳥峙里,호구총수
鳥峴里,호구총수
鳥島,역지사지LV3
鳥島里,호구총수
鳥嶺,여지도서·역지사지LV3
鳥嶺山,여지도서
鳥嶺里,역지사지LV3·호구총수
鳥嶺里面,호구총수
鳥嶺院,군현역원
鳥巖坊,호구총수
鳥川村,호구총수
鳥庭里,호구총수
鳥村,호구총수
鳥村里,호구총수
鳥林村,호구총수
鳥枝里,호구총수
鳥梁里,호구총수
鳥棲村,호구총수
鳥池店里,호구총수
鳥池里,호구총수
鳥洞,역지사지LV3
鳥洞里,호구총수
鳥洞面,호구총수
鳥浮里,호구총수
鳥致院,역지사지LV3
鳥致院里,호구총수
鳥谷里,호구총수
鳥走只里,호구총수
鳥足山,여지도서
鳥足里,호구총수
鳥里,호구총수
鳥雉洞里,호구총수
鳥頂川,여지도서
鳥項,호구총수
鳥項村,호구총수
鳥項里,호구총수
鳥鳳村,호구총수
鳥龍洞,호구총수
鳧山里,호구총수
鳧海村,호구총수
鳩井里,호구총수
鳩亭里,호구총수
鳩坪里,호구총수
鳩山村,호구총수
鳩山里,호구총수
鳩岾川,신증동국여지승람
鳩峴,신증동국여지승람
鳩島,호구총수
鳩巖,여지도서
鳩州洞,호구총수
鳩得飛里,호구총수
鳩林,호구총수
鳩林里,호구총수
鳩池里,호구총수
鳩浦村,호구총수
鳩淵江,여지도서
鳩里,호구총수
鳩項里,호구총수
鳩飛里,호구총수
鳳下里,호구총수
鳳丹直,여지도서
鳳亭里,호구총수
鳳仙里,호구총수
鳳休峙,호구총수
鳳停村,호구총수
鳳儀,역지사지LV3
鳳儀村,호구총수
鳳凰,역지사지LV3
鳳凰山,세종실록지리지·신증동국여지승람·여지도서·호구총수
鳳凰山里,호구총수
鳳凰嶺,여지도서
鳳凰川,여지도서
鳳凰村,호구총수
鳳凰洞,호구총수
鳳凰洞里,호구총수
鳳凰臺,여지도서
鳳凰里,호구총수
鳳凰頭山,여지도서
鳳凰頭里,호구총수
鳳勢山,여지도서
鳳化,역지사지LV3
鳳化山,여지도서
鳳北,역지사지LV3
鳳北里,호구총수
鳳南,역지사지LV3
鳳卵里,호구총수
鳳哭山,여지도서
鳳囀里,호구총수
鳳坪洞內,호구총수
鳳坪里,호구총수
鳳垈里,호구총수
鳳城,역지사지LV3
鳳城山,신증동국여지승람·여지도서
鳳城里,호구총수
鳳基里,호구총수
鳳塘里,호구총수
鳳尾山,여지도서
鳳尾洞,호구총수
鳳尾里,호구총수
鳳山,군현역원·세종실록지리지·여지도서·역지사지LV3·호구총수
鳳山里,호구총수
鳳岡,역지사지LV3
鳳岫,역지사지LV3
鳳峀,역지사지LV3
鳳峀面,호구총수
鳳峙村,호구총수
鳳峙里,호구총수
鳳峴,역지사지LV3
鳳巖,호구총수
鳳巖洞里,호구총수
鳳巖里,호구총수
鳳川里,호구총수
鳳州,군현역원
鳳巢洞,호구총수
鳳巢里,호구총수
鳳得里,호구총수
鳳德,역지사지LV3
鳳德亭,호구총수
鳳德山,여지도서
鳳德村,호구총수
鳳德淵,여지도서
鳳德里,호구총수
鳳月里,호구총수
鳳村,호구총수
鳳村里,호구총수
鳳東,역지사지LV3
鳳林,역지사지LV3
鳳林上里,호구총수
鳳林中里,호구총수
鳳林山,여지도서
鳳林村,호구총수
鳳林洞,호구총수
鳳林里,호구총수
鳳栖里,호구총수
鳳梧里,호구총수
鳳棲上里,호구총수
鳳棲下里,호구총수
鳳棲亭閭,호구총수
鳳棲山,여지도서
鳳棲村,호구총수
鳳棲洞,호구총수
鳳棲洞里,호구총수
鳳棲里,호구총수
鳳棲院,군현역원
鳳樓,호구총수
鳳樹,역지사지LV3
鳳樹里,호구총수
鳳歌洞,호구총수
鳳泉里,호구총수
鳳洞村,호구총수
鳳洞里,호구총수
鳳津,역지사지LV3
鳳湖亭,호구총수
鳳溪村,호구총수
鳳溪里,호구총수
鳳溪院,군현역원
鳳獜山,여지도서
鳳獻院,군현역원
鳳生里,호구총수
鳳睡洞,호구총수
鳳祥里,호구총수
鳳笙洞,호구총수
鳳翔,역지사지LV3
鳳翔里,호구총수
鳳至里,호구총수
鳳臺,호구총수
鳳臺里,호구총수
鳳舞亭,호구총수
鳳舞村,호구총수
鳳舞里,호구총수
鳳西,역지사지LV3
鳳谷,역지사지LV3
鳳谷里,호구총수
鳳起洞,호구총수
鳳踰山,여지도서
鳳陽,역지사지LV3
鳳陽里,호구총수
鳳雲洞,호구총수
鳳項里,호구총수
鳳頭,세종실록지리지·역지사지LV3
鳳頭山,세종실록지리지·여지도서
鳳頭里,호구총수
鳳首山,여지도서
鳳鳴,역지사지LV3
鳳鳴坊,호구총수
鳳鳴山,여지도서
鳳鳴山里,호구총수
鳳鳴洞,호구총수
鳳鳴洞里,호구총수
鳳鳴臺,호구총수
鳳鳴里,호구총수
鳳鳴面,호구총수
鳳鶴亭,호구총수
鳳鶴山,여지도서
鳳鶴山里,호구총수
鳳鶴村,호구총수
鳳鶴洞,호구총수
鳳鶴里,호구총수
鳳鷄里,호구총수
鳳麟山,여지도서
鳴山,여지도서·역지사지LV3
鳴山里,호구총수
鳴岩,역지사지LV3
鳴巖,역지사지LV3
鳴巖上里,호구총수
鳴巖下里,호구총수
鳴巖里,호구총수
鳴川洞,호구총수
